_id,name,price,website_id,sku,url,brand,media,description_text
5c3c9526a0399e27dfda431c,French Connection wide leg sequin trousers,"{'offer_price': {'currency': 'GBP', 'value': 28.0}, 'regular_price': {'currency': 'GBP', 'value': 140.0}}",5bc055046264490004432328,1384998,https://www.asos.com/french-connection/french-connection-wide-leg-sequin-trousers/prd/11082276?clr=black-gold,"{'name': 'french connection', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/french-connection-wide-leg-sequin-trousers/11082276-1-blackgold?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/french-connection-wide-leg-sequin-trousers/11082276-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/french-connection-wide-leg-sequin-trousers/11082276-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/french-connection-wide-leg-sequin-trousers/11082276-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/french-connection-wide-leg-sequin-trousers/11082276-1-blackgold?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/french-connection-wide-leg-sequin-trousers/11082276-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/french-connection-wide-leg-sequin-trousers/11082276-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/french-connection-wide-leg-sequin-trousers/11082276-4?$S$&wid=40&fit=constrain'}]}","Some days call for a little extra Opaque shorts lining Mid-rise waist Zip-back fastening Wide-cut leg Fitted at the top, flowing at the bottom"
5c3c9526a0399e27dfda431d,ASOS DESIGN Multi Stripe Plait Strap Beach Dress,"{'offer_price': {'currency': 'GBP', 'value': 11.0}, 'regular_price': {'currency': 'GBP', 'value': 28.0}}",5bc055046264490004432328,1197230,https://www.asos.com/asos-design/asos-design-multi-stripe-plait-strap-beach-dress/prd/8980467?clr=mixed-stripe,"{'name': 'asos design', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-multi-stripe-plait-strap-beach-dress/8980467-1-mixedstripe?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-multi-stripe-plait-strap-beach-dress/8980467-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-multi-stripe-plait-strap-beach-dress/8980467-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-multi-stripe-plait-strap-beach-dress/8980467-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-multi-stripe-plait-strap-beach-dress/8980467-1-mixedstripe?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-multi-stripe-plait-strap-beach-dress/8980467-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-multi-stripe-plait-strap-beach-dress/8980467-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-multi-stripe-plait-strap-beach-dress/8980467-4?$S$&wid=40&fit=constrain'}]}",We’re all about that beach life Striped design Plunge V-neck Plaited tie waist Adjustable straps  Regular fit  A standard cut for a classic shape
5c3c9526a0399e27dfda431e,ASOS DESIGN collar detail midi dress in leopard print,"{'offer_price': {'currency': 'GBP', 'value': 20.5}, 'regular_price': {'currency': 'GBP', 'value': 38.0}}",5bc055046264490004432328,1385554,https://www.asos.com/asos-design/asos-design-collar-detail-midi-dress-in-leopard-print/prd/11088569?clr=multi,"{'name': 'asos design', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-collar-detail-midi-dress-in-leopard-print/11088569-1-multi?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-collar-detail-midi-dress-in-leopard-print/11088569-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-collar-detail-midi-dress-in-leopard-print/11088569-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-collar-detail-midi-dress-in-leopard-print/11088569-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-collar-detail-midi-dress-in-leopard-print/11088569-1-multi?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-collar-detail-midi-dress-in-leopard-print/11088569-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-collar-detail-midi-dress-in-leopard-print/11088569-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-collar-detail-midi-dress-in-leopard-print/11088569-4?$S$&wid=40&fit=constrain'}]}",Do you believe in love at first sight? Revere collar Long sleeves Wrap top Leopard print Regular fit  A standard cut for a classic shape
5c3c9526a0399e27dfda431f,G-Star 3301 tapered 3d restored jeans,"{'offer_price': {'currency': 'GBP', 'value': 72.5}, 'regular_price': {'currency': 'GBP', 'value': 145.0}}",5bc055046264490004432328,1240258,https://www.asos.com/g-star/g-star-3301-tapered-3d-restored-jeans/prd/9346040?clr=blue,"{'name': 'g-star', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/g-star-3301-tapered-3d-restored-jeans/9346040-1-blue?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/g-star-3301-tapered-3d-restored-jeans/9346040-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/g-star-3301-tapered-3d-restored-jeans/9346040-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/g-star-3301-tapered-3d-restored-jeans/9346040-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/g-star-3301-tapered-3d-restored-jeans/9346040-1-blue?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/g-star-3301-tapered-3d-restored-jeans/9346040-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/g-star-3301-tapered-3d-restored-jeans/9346040-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/g-star-3301-tapered-3d-restored-jeans/9346040-4?$S$&wid=40&fit=constrain'}]}",You can never have too many Concealed fly Functional pockets Distressed detail For that worn-in vibe Tapered leg Slim fit A narrow cut that sits close to the body
5c3c9526a0399e27dfda4320,ASOS DESIGN Curve Ridley high waist skinny jeans in light wash,"{'offer_price': {'currency': 'GBP', 'value': 14.0}, 'regular_price': {'currency': 'GBP', 'value': 28.0}}",5bc055046264490004432328,1051805,https://www.asos.com/asos-curve/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/prd/7965725?clr=lily-mid-wash,"{'name': 'asos curve', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/7965725-1-lilymidwash?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/7965725-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/7965725-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/7965725-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/7965725-1-lilymidwash?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/7965725-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/7965725-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-curve-ridley-high-waist-skinny-jeans-in-light-wash/7965725-4?$S$&wid=40&fit=constrain'}]}",High rise Just like your standards Concealed fly Five-pocket styling Skinny fit Cut closely to the body
5c3c9526a0399e27dfda4321,Fashion Union Relaxed Cardigan In Rib Knit,"{'offer_price': {'currency': 'GBP', 'value': 12.0}, 'regular_price': {'currency': 'GBP', 'value': 30.0}}",5bc055046264490004432328,1275247,https://www.asos.com/fashion-union/fashion-union-relaxed-cardigan-in-rib-knit/prd/9768116?clr=cornflower-blue,"{'name': 'fashion union', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/fashion-union-relaxed-cardigan-in-rib-knit/9768116-1-cornflowerblue?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/fashion-union-relaxed-cardigan-in-rib-knit/9768116-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/fashion-union-relaxed-cardigan-in-rib-knit/9768116-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/fashion-union-relaxed-cardigan-in-rib-knit/9768116-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/fashion-union-relaxed-cardigan-in-rib-knit/9768116-1-cornflowerblue?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/fashion-union-relaxed-cardigan-in-rib-knit/9768116-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/fashion-union-relaxed-cardigan-in-rib-knit/9768116-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/fashion-union-relaxed-cardigan-in-rib-knit/9768116-4?$S$&wid=40&fit=constrain'}]}",Welcome to the cosy life V-neck Button placket Relaxed fit Loose but not oversized
5c3c9526a0399e27dfda4322,ASOS DESIGN tall track jacket in retro fabric with floral print and side stripe,"{'offer_price': {'currency': 'GBP', 'value': 19.0}, 'regular_price': {'currency': 'GBP', 'value': 32.0}}",5bc055046264490004432328,1363286,https://www.asos.com/asos-design/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/prd/10812297?clr=black,"{'name': 'asos design', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/10812297-1-black?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/10812297-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/10812297-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/10812297-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/10812297-1-black?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/10812297-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/10812297-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-tall-track-jacket-in-retro-fabric-with-floral-print-and-side-stripe/10812297-4?$S$&wid=40&fit=constrain'}]}",A go-to wardrobe addition High neck Long lseeves Floral print Contrast side stripes Zip fastening Regular fit  A standard cut for a classic shape
5c3c9526a0399e27dfda4323,ASOS DESIGN tapered trousers with crazy long belt,"{'offer_price': {'currency': 'GBP', 'value': 12.5}, 'regular_price': {'currency': 'GBP', 'value': 32.0}}",5bc055046264490004432328,1340982,https://www.asos.com/asos-design/asos-design-tapered-trousers-with-crazy-long-belt/prd/10542720?clr=rust,"{'name': 'asos design', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-tapered-trousers-with-crazy-long-belt/10542720-1-rust?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-tapered-trousers-with-crazy-long-belt/10542720-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-tapered-trousers-with-crazy-long-belt/10542720-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-tapered-trousers-with-crazy-long-belt/10542720-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-tapered-trousers-with-crazy-long-belt/10542720-1-rust?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-tapered-trousers-with-crazy-long-belt/10542720-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-tapered-trousers-with-crazy-long-belt/10542720-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-tapered-trousers-with-crazy-long-belt/10542720-4?$S$&wid=40&fit=constrain'}]}",Put your jeans away for a day High-rise belted waist Zip fly with hook and bar fastening Side pockets Tapered fit Cut loosely around the thigh and tapered from the knee to the ankle
5c3c9526a0399e27dfda4324,ASOS DESIGN Petite 'Sculpt me' high waisted premium jeans in clean black,"{'offer_price': {'currency': 'GBP', 'value': 35.0}, 'regular_price': {'currency': 'GBP', 'value': 35.0}}",5bc055046264490004432328,1101214,https://www.asos.com/asos-petite/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/prd/8304914?clr=black,"{'name': 'asos petite', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/8304914-1-black?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/8304914-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/8304914-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/8304914-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/8304914-1-black?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/8304914-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/8304914-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-petite-sculpt-me-high-waisted-premium-jeans-in-clean-black/8304914-4?$S$&wid=40&fit=constrain'}]}",A fail-safe pair High-rise waist Five pockets Skinny fit A tight cut for a sleek shape
5c3c9526a0399e27dfda4325,ASOS DESIGN Tall long sleeve high neck top with tuck detail in spot print,"{'offer_price': {'currency': 'GBP', 'value': 24.0}, 'regular_price': {'currency': 'GBP', 'value': 30.0}}",5bc055046264490004432328,1335823,https://www.asos.com/asos-tall/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/prd/10482963?clr=multi,"{'name': 'asos tall', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/10482963-1-multi?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/10482963-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/10482963-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/10482963-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/10482963-1-multi?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/10482963-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/10482963-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-tall-long-sleeve-high-neck-top-with-tuck-detail-in-spot-print/10482963-4?$S$&wid=40&fit=constrain'}]}","Polka-dot design Hits the spot High neck Pleat detail Open back Button-neck closure Regular fit  No surprises, just a classic cut"
5c3c9526a0399e27dfda4326,ASOS DESIGN slim shorts in monochrome check with side taping,"{'offer_price': {'currency': 'GBP', 'value': 10.0}, 'regular_price': {'currency': 'GBP', 'value': 25.0}}",5bc055046264490004432328,1297684,https://www.asos.com/asos-design/asos-design-slim-shorts-in-monochrome-check-with-side-taping/prd/10034543?clr=grey,"{'name': 'asos design', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-slim-shorts-in-monochrome-check-with-side-taping/10034543-1-grey?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-slim-shorts-in-monochrome-check-with-side-taping/10034543-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-slim-shorts-in-monochrome-check-with-side-taping/10034543-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-slim-shorts-in-monochrome-check-with-side-taping/10034543-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-slim-shorts-in-monochrome-check-with-side-taping/10034543-1-grey?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-slim-shorts-in-monochrome-check-with-side-taping/10034543-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-slim-shorts-in-monochrome-check-with-side-taping/10034543-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-slim-shorts-in-monochrome-check-with-side-taping/10034543-4?$S$&wid=40&fit=constrain'}]}",Check design It's never been so hip to be square Button fly Functional pockets Slim fit A narrow cut that sits close to the body
5c3c9526a0399e27dfda4327,ASOS DESIGN Tall slim leather look cropped trousers in black,"{'offer_price': {'currency': 'GBP', 'value': 15.0}, 'regular_price': {'currency': 'GBP', 'value': 30.0}}",5bc055046264490004432328,1328765,https://www.asos.com/asos-design/asos-design-tall-slim-leather-look-cropped-trousers-in-black/prd/10396423?clr=black,"{'name': 'asos design', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-tall-slim-leather-look-cropped-trousers-in-black/10396423-1-black?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-tall-slim-leather-look-cropped-trousers-in-black/10396423-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-tall-slim-leather-look-cropped-trousers-in-black/10396423-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-tall-slim-leather-look-cropped-trousers-in-black/10396423-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-tall-slim-leather-look-cropped-trousers-in-black/10396423-1-black?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-tall-slim-leather-look-cropped-trousers-in-black/10396423-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-tall-slim-leather-look-cropped-trousers-in-black/10396423-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-tall-slim-leather-look-cropped-trousers-in-black/10396423-4?$S$&wid=40&fit=constrain'}]}",Put the jeans away for a day Zip fly with button fastening Side pockets Slim fit A narrow cut that sits close to the body
5c3c9526a0399e27dfda4328,ASOS DESIGN Grace floral wellies,"{'offer_price': {'currency': 'GBP', 'value': 15.0}, 'regular_price': {'currency': 'GBP', 'value': 22.0}}",5bc055046264490004432328,1318693,https://www.asos.com/asos-design/asos-design-grace-floral-wellies/prd/10276829?clr=green,"{'name': 'asos design', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-grace-floral-wellies/10276829-1-green?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-grace-floral-wellies/10276829-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-grace-floral-wellies/10276829-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-grace-floral-wellies/10276829-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-grace-floral-wellies/10276829-1-green?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-grace-floral-wellies/10276829-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-grace-floral-wellies/10276829-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-grace-floral-wellies/10276829-4?$S$&wid=40&fit=constrain'}]}",Take note: florals aren’t just for spring Pull-on design Side buckle detail  Round toe Cleated tread
5c3c9526a0399e27dfda4329,Reclaimed Vintage revived camo cargo trousers in khaki,"{'offer_price': {'currency': 'GBP', 'value': 22.5}, 'regular_price': {'currency': 'GBP', 'value': 45.0}}",5bc055046264490004432328,1231370,https://www.asos.com/reclaimed-vintage/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/prd/9244320?clr=green,"{'name': 'reclaimed vintage', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/9244320-1-green?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/9244320-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/9244320-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/9244320-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/9244320-1-green?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/9244320-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/9244320-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/reclaimed-vintage-revived-camo-cargo-trousers-in-khaki/9244320-4?$S$&wid=40&fit=constrain'}]}",Camouflage print Stand out or blend in – you decide Zip fly with button fastening Cargo pockets Tapered fit - cut loosely around the thigh and tapered from the knee to the ankle
5c3c9526a0399e27dfda432a,ASOS DESIGN pleated lace insert midi dress with long sleeves,"{'offer_price': {'currency': 'GBP', 'value': 33.5}, 'regular_price': {'currency': 'GBP', 'value': 48.0}}",5bc055046264490004432328,1296493,https://www.asos.com/asos-design/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/prd/10020586?clr=oxblood,"{'name': 'asos design', 'sub_brand': ''}","{'standard': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/10020586-1-oxblood?$XXL$&wid=513&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/10020586-2?$XXL$&wid=513&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/10020586-3?$XXL$&wid=513&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/10020586-4?$XXL$&wid=513&fit=constrain'}], 'thumbnail': [{'order': 1, 'url': 'https://images.asos-media.com/products/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/10020586-1-oxblood?$S$&wid=40&fit=constrain'}, {'order': 2, 'url': 'https://images.asos-media.com/products/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/10020586-2?$S$&wid=40&fit=constrain'}, {'order': 3, 'url': 'https://images.asos-media.com/products/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/10020586-3?$S$&wid=40&fit=constrain'}, {'order': 4, 'url': 'https://images.asos-media.com/products/asos-design-pleated-lace-insert-midi-dress-with-long-sleeves/10020586-4?$S$&wid=40&fit=constrain'}]}",It's already got your attention V-neck Lace inserts It's all in the details Pleated skirt Zip-back fastening Regular fit - true to size
